DATE,RETURN,ESS_MEAN,ESS_TOTAL,WESS_MEAN,WESS_TOTAL,NUM_EVENTS,NUM_POSITIVE_ESS,NUM_NEGATIVE_ESS,NUM_NEUTRAL_ESS,NUM_POSITIVE_WESS,NUM_NEGATIVE_WESS,NUM_NEUTRAL_WESS
2006-11-16,-4.452135,-8.575758,-283.0,-3.7672727,-124.32,33.0,7.0,24.0,2.0,4.0,13.0,16.0
2006-11-17,-0.5886042,-12.178572,-341.0,-0.7792857,-21.82,28.0,4.0,24.0,0.0,3.0,2.0,23.0
2006-11-20,0.30864418,-11.117647,-189.0,-3.5911765,-61.05,17.0,2.0,15.0,0.0,2.0,11.0,4.0
2006-11-21,2.7791703,13.166667,316.0,8.125417,195.01,24.0,19.0,2.0,3.0,19.0,2.0,3.0
2006-11-22,-1.2663887,-4.8333335,-203.0,-1.4335715,-60.21,42.0,15.0,27.0,0.0,10.0,22.0,10.0
2006-11-23,,-16.4,-82.0,-9.5,-47.5,5.0,0.0,5.0,0.0,0.0,3.0,2.0
2006-11-24,,3.4,34.0,4.039,40.39,10.0,6.0,4.0,0.0,6.0,4.0,0.0
2006-11-27,1.0276116,2.2777777,41.0,-0.7072222,-12.73,18.0,11.0,7.0,0.0,10.0,7.0,1.0
2006-11-28,1.1049836,11.862069,344.0,5.928276,171.92,29.0,20.0,6.0,3.0,19.0,6.0,4.0
2006-11-29,2.3984296,2.84375,91.0,-3.4990625,-111.97,32.0,20.0,12.0,0.0,14.0,12.0,6.0
2006-11-30,0.82921857,-1.2352941,-21.0,-2.4458823,-41.58,17.0,10.0,7.0,0.0,10.0,6.0,1.0
2006-12-01,0.72785133,-4.6363635,-51.0,-3.128182,-34.41,11.0,3.0,7.0,1.0,3.0,6.0,2.0
2006-12-04,-0.5510643,-9.275862,-269.0,-0.20862068,-6.05,29.0,4.0,25.0,0.0,4.0,11.0,14.0
2006-12-05,0.016026925,5.8333335,105.0,5.8033333,104.46,18.0,12.0,6.0,0.0,12.0,1.0,5.0
2006-12-06,-0.32102758,0.7692308,20.0,1.796923,46.72,26.0,11.0,14.0,1.0,11.0,14.0,1.0
2006-12-07,0.5451352,3.8333333,92.0,0.57166666,13.72,24.0,14.0,6.0,4.0,14.0,6.0,4.0
2006-12-08,-0.7704693,10.3,206.0,0.5075,10.15,20.0,16.0,4.0,0.0,6.0,4.0,10.0
2006-12-11,-0.43248525,-5.9444447,-107.0,-0.06111111,-1.1,18.0,4.0,13.0,1.0,4.0,11.0,3.0
2006-12-12,-0.3270114,2.419355,75.0,3.461613,107.31,31.0,17.0,14.0,0.0,15.0,12.0,4.0
2006-12-13,0.45751715,8.888889,400.0,4.382889,197.23,45.0,32.0,12.0,1.0,28.0,8.0,9.0
2006-12-14,1.8414347,13.125,315.0,2.1054168,50.53,24.0,19.0,5.0,0.0,7.0,5.0,12.0
2006-12-15,1.4617356,14.909091,164.0,4.3654547,48.02,11.0,10.0,1.0,0.0,5.0,1.0,5.0
2006-12-18,-0.6423215,-8.230769,-214.0,-1.9969231,-51.92,26.0,7.0,19.0,0.0,6.0,11.0,9.0
2006-12-19,1.0874888,-2.0952382,-44.0,2.7809525,58.4,21.0,8.0,12.0,1.0,8.0,2.0,11.0
2006-12-20,0.33346596,9.875,395.0,2.814,112.56,40.0,26.0,7.0,7.0,24.0,7.0,9.0
2006-12-21,-1.646325,-11.185185,-302.0,-6.082222,-164.22,27.0,3.0,21.0,3.0,1.0,14.0,12.0
2006-12-22,-0.3875348,-5.0,-30.0,-1.85,-11.1,6.0,2.0,4.0,0.0,2.0,4.0,0.0
2006-12-25,,5.75,46.0,3.385,27.08,8.0,2.0,1.0,5.0,2.0,1.0,5.0
2006-12-26,-0.30111042,-5.2105265,-99.0,-0.99789476,-18.96,19.0,6.0,13.0,0.0,6.0,11.0,2.0
2006-12-27,-1.252282,-1.6666666,-30.0,3.3766668,60.78,18.0,8.0,10.0,0.0,8.0,1.0,9.0
2006-12-28,0.13256009,14.0,462.0,8.3,273.9,33.0,25.0,4.0,4.0,25.0,4.0,4.0
2006-12-29,0.7588291,-3.5454545,-39.0,-1.5,-16.5,11.0,4.0,7.0,0.0,4.0,7.0,0.0
2007-01-01,,7.0,21.0,5.5,16.5,3.0,2.0,1.0,0.0,2.0,1.0,0.0
2007-01-02,-0.032889333,-3.1666667,-38.0,-4.2541666,-51.05,12.0,6.0,6.0,0.0,6.0,6.0,0.0
2007-01-03,-4.132264,-17.464285,-489.0,-6.167143,-172.68,28.0,0.0,28.0,0.0,0.0,13.0,15.0
2007-01-04,-4.6691527,-3.7,-185.0,2.8004,140.02,50.0,16.0,33.0,1.0,16.0,7.0,27.0
2007-01-05,1.1434822,-2.4782608,-57.0,3.3417392,76.86,23.0,9.0,14.0,0.0,9.0,0.0,14.0
2007-01-08,-0.12458856,5.076923,132.0,1.5738461,40.92,26.0,14.0,8.0,4.0,14.0,8.0,4.0
2007-01-09,-0.7697165,-9.77193,-557.0,0.7482456,42.65,57.0,7.0,45.0,5.0,7.0,7.0,43.0
2007-01-10,-3.1024387,-5.274194,-327.0,1.6835483,104.38,62.0,15.0,42.0,5.0,15.0,8.0,39.0
2007-01-11,-3.8546243,-3.6086957,-166.0,3.0991304,142.56,46.0,14.0,31.0,1.0,12.0,0.0,34.0
2007-01-12,2.002546,6.2,155.0,3.1812,79.53,25.0,14.0,8.0,3.0,9.0,4.0,12.0
2007-01-15,,7.285714,102.0,2.7192857,38.07,14.0,10.0,4.0,0.0,9.0,4.0,1.0
2007-01-16,-0.8302903,-11.794118,-401.0,-1.7935294,-60.98,34.0,3.0,31.0,0.0,3.0,12.0,19.0
2007-01-17,2.0671072,3.7692308,147.0,2.5741026,100.39,39.0,22.0,17.0,0.0,14.0,3.0,22.0
2007-01-18,-3.4825034,-6.597015,-442.0,-2.1114926,-141.47,67.0,22.0,45.0,0.0,13.0,27.0,27.0
2007-01-19,2.8687692,5.1363635,113.0,3.7163637,81.76,22.0,14.0,8.0,0.0,13.0,2.0,7.0
2007-01-22,-0.56262857,7.851852,212.0,3.4318519,92.66,27.0,18.0,8.0,1.0,12.0,7.0,8.0
2007-01-23,4.7755446,6.611111,119.0,-0.43222222,-7.78,18.0,13.0,5.0,0.0,8.0,4.0,6.0
2007-01-24,1.1683025,5.7884617,301.0,2.5746155,133.88,52.0,30.0,16.0,6.0,20.0,13.0,19.0
2007-01-25,-1.3923923,-7.4736843,-142.0,-5.541053,-105.28,19.0,5.0,14.0,0.0,2.0,13.0,4.0
2007-01-26,3.4723797,2.9655173,86.0,1.5158621,43.96,29.0,10.0,4.0,15.0,10.0,2.0,17.0
2007-01-29,-0.8349768,-8.057143,-282.0,-0.6,-21.0,35.0,7.0,28.0,0.0,7.0,12.0,16.0
2007-01-30,5.440823,7.0833335,255.0,1.3994445,50.38,36.0,24.0,8.0,4.0,16.0,5.0,15.0
2007-01-31,1.9792312,3.7619047,158.0,2.7514286,115.56,42.0,17.0,16.0,9.0,15.0,15.0,12.0
2007-02-01,-1.4196914,-0.39130434,-9.0,3.3569565,77.21,23.0,8.0,10.0,5.0,7.0,8.0,8.0
2007-02-02,2.8534079,10.076923,131.0,2.4823077,32.27,13.0,11.0,2.0,0.0,10.0,2.0,1.0
2007-02-05,-0.18125221,-12.8,-192.0,-5.3,-79.5,15.0,1.0,14.0,0.0,1.0,11.0,3.0
2007-02-06,0.3741501,13.363636,294.0,10.305,226.71,22.0,17.0,5.0,0.0,17.0,2.0,3.0
2007-02-07,-1.9887506,-6.9387755,-340.0,-4.8159184,-235.98,49.0,17.0,31.0,1.0,13.0,25.0,11.0
2007-02-08,3.4213192,10.148149,274.0,3.3751853,91.13,27.0,21.0,6.0,0.0,16.0,2.0,9.0
2007-02-09,0.16719615,-2.6666667,-40.0,-7.1773334,-107.66,15.0,7.0,8.0,0.0,5.0,8.0,2.0
2007-02-12,-1.1904002,-12.16129,-377.0,-2.282258,-70.75,31.0,2.0,28.0,1.0,2.0,11.0,18.0
2007-02-13,2.090191,4.7105265,179.0,5.128421,194.88,38.0,23.0,15.0,0.0,19.0,2.0,17.0
2007-02-14,-1.6755393,4.1666665,175.0,6.132619,257.57,42.0,21.0,21.0,0.0,20.0,7.0,15.0
2007-02-15,-0.13802625,-14.5,-232.0,-9.359375,-149.75,16.0,6.0,10.0,0.0,6.0,6.0,4.0
2007-02-16,2.4894722,0.22727273,5.0,0.38136363,8.39,22.0,5.0,5.0,12.0,5.0,5.0,12.0
2007-02-19,,-15.0,-165.0,-8.059091,-88.65,11.0,0.0,11.0,0.0,0.0,9.0,2.0
2007-02-20,-0.45030954,-10.26087,-236.0,-1.7291304,-39.77,23.0,4.0,19.0,0.0,4.0,7.0,12.0
2007-02-21,1.8349138,-0.9655172,-28.0,1.2627586,36.62,29.0,12.0,15.0,2.0,10.0,3.0,16.0
2007-02-22,1.4706148,2.6904762,113.0,1.0869048,45.65,42.0,22.0,18.0,2.0,15.0,11.0,16.0
2007-02-23,0.0,10.9375,175.0,1.420625,22.73,16.0,12.0,1.0,3.0,6.0,1.0,9.0
2007-02-26,0.61907715,12.96,324.0,7.126,178.15,25.0,17.0,2.0,6.0,14.0,2.0,9.0
2007-02-27,0.081386834,-6.114286,-214.0,-2.0465715,-71.63,35.0,7.0,23.0,5.0,6.0,14.0,15.0
2007-02-28,0.5193131,-6.642857,-279.0,-1.3680953,-57.46,42.0,10.0,28.0,4.0,10.0,10.0,22.0
2007-03-01,0.30707094,-8.35,-167.0,-3.2665,-65.33,20.0,5.0,13.0,2.0,5.0,7.0,8.0
2007-03-02,-0.6313254,7.5333333,113.0,5.7166667,85.75,15.0,10.0,4.0,1.0,8.0,4.0,3.0
2007-03-05,-0.83865315,-6.6666665,-220.0,1.1039394,36.43,33.0,9.0,24.0,0.0,9.0,10.0,14.0
2007-03-06,1.0106953,12.9,258.0,8.7675,175.35,20.0,16.0,4.0,0.0,16.0,2.0,2.0
2007-03-07,1.9427596,10.097561,414.0,3.225122,132.23,41.0,30.0,11.0,0.0,26.0,11.0,4.0
2007-03-08,-0.35633337,-7.0,-63.0,-5.9066668,-53.16,9.0,3.0,6.0,0.0,2.0,6.0,1.0
2007-03-09,-2.5804703,-10.583333,-127.0,-3.0333333,-36.4,12.0,2.0,10.0,0.0,2.0,8.0,2.0
2007-03-12,-0.6274695,-4.285714,-90.0,0.20142858,4.23,21.0,5.0,13.0,3.0,5.0,11.0,5.0
2007-03-13,-1.5559859,1.8666667,56.0,2.549,76.47,30.0,16.0,13.0,1.0,16.0,6.0,8.0
2007-03-14,0.20657608,3.139535,135.0,-0.20906977,-8.99,43.0,26.0,17.0,0.0,17.0,15.0,11.0
2007-03-15,-1.0893166,17.90909,197.0,10.217273,112.39,11.0,9.0,2.0,0.0,7.0,2.0,2.0
2007-03-16,-0.8029368,-13.3125,-213.0,-9.13125,-146.1,16.0,3.0,13.0,0.0,3.0,13.0,0.0
2007-03-19,-0.2403786,-4.6296296,-125.0,-2.0337038,-54.91,27.0,10.0,15.0,2.0,9.0,14.0,4.0
2007-03-20,-0.42455396,4.8333335,58.0,1.2391666,14.87,12.0,9.0,3.0,0.0,9.0,3.0,0.0
2007-03-21,1.0053881,6.9714284,244.0,4.418286,154.64,35.0,20.0,11.0,4.0,20.0,11.0,4.0
2007-03-22,5.513812,17.65,353.0,6.203,124.06,20.0,17.0,0.0,3.0,9.0,0.0,11.0
2007-03-23,1.4182296,16.857143,236.0,4.051429,56.72,14.0,13.0,1.0,0.0,4.0,1.0,9.0
2007-03-26,0.3799021,10.5,231.0,5.2722726,115.99,22.0,14.0,6.0,2.0,14.0,6.0,2.0
2007-03-27,1.9399406,-0.93333334,-14.0,-2.078,-31.17,15.0,8.0,7.0,0.0,8.0,7.0,0.0
2007-03-28,1.7783142,8.823529,300.0,-0.595,-20.23,34.0,25.0,9.0,0.0,13.0,9.0,12.0
2007-03-29,3.056839,12.782609,294.0,1.53,35.19,23.0,19.0,4.0,0.0,8.0,4.0,11.0
2007-03-30,-0.24235092,-3.9285715,-55.0,-8.872143,-124.21,14.0,7.0,6.0,1.0,4.0,6.0,4.0
2007-04-02,0.045464884,-8.583333,-206.0,-5.00375,-120.09,24.0,6.0,14.0,4.0,6.0,14.0,4.0
2007-04-03,-2.2049584,-11.448276,-332.0,-3.3355172,-96.73,29.0,4.0,25.0,0.0,4.0,13.0,12.0
2007-04-04,-0.2945967,-7.0,-280.0,0.503,20.12,40.0,10.0,30.0,0.0,10.0,11.0,19.0
2007-04-05,-0.21762794,-7.5,-90.0,0.57,6.84,12.0,4.0,8.0,0.0,2.0,3.0,7.0
2007-04-06,,,,,,,,,,,,
2007-04-09,-1.0934398,-10.05,-201.0,-1.7235,-34.47,20.0,3.0,17.0,0.0,3.0,9.0,8.0
2007-04-10,0.66434664,9.653846,251.0,7.276923,189.2,26.0,16.0,10.0,0.0,16.0,10.0,0.0
2007-04-11,0.09685231,-2.68,-67.0,-3.2536,-81.34,25.0,12.0,13.0,0.0,11.0,13.0,1.0
2007-04-12,3.0038016,8.538462,222.0,2.2846153,59.4,26.0,18.0,8.0,0.0,14.0,8.0,4.0
2007-04-13,-0.37647104,2.6666667,24.0,-3.9266667,-35.34,9.0,5.0,4.0,0.0,2.0,4.0,3.0
2007-04-16,0.0,3.0833333,37.0,3.2608333,39.13,12.0,7.0,5.0,0.0,7.0,5.0,0.0
2007-04-17,-0.7730574,1.2777778,23.0,-1.0716667,-19.29,18.0,9.0,8.0,1.0,9.0,8.0,1.0
2007-04-18,0.0,7.4,185.0,7.3192,182.98,25.0,15.0,9.0,1.0,15.0,9.0,1.0
2007-04-19,-2.128932,1.4583334,35.0,1.3879167,33.31,24.0,8.0,13.0,3.0,8.0,11.0,5.0
2007-04-20,2.7919178,13.764706,234.0,7.86,133.62,17.0,14.0,3.0,0.0,14.0,2.0,1.0
2007-04-23,0.9155669,10.714286,225.0,2.9685714,62.34,21.0,15.0,3.0,3.0,10.0,3.0,8.0
2007-04-24,-1.9006985,-2.5333333,-38.0,-3.5506666,-53.26,15.0,6.0,8.0,1.0,2.0,8.0,5.0
2007-04-25,1.9006985,5.9444447,214.0,2.8138888,101.3,36.0,25.0,11.0,0.0,21.0,11.0,4.0
2007-04-26,-0.38340664,-10.461538,-136.0,-5.5923076,-72.7,13.0,2.0,11.0,0.0,2.0,10.0,1.0
2007-04-27,2.0832503,-2.0588236,-35.0,0.39647058,6.74,17.0,7.0,8.0,2.0,7.0,5.0,5.0
2007-04-30,-0.33779815,-9.636364,-106.0,-6.581818,-72.4,11.0,2.0,9.0,0.0,2.0,9.0,0.0
2007-05-01,-2.0736477,-2.4545455,-27.0,1.0390909,11.43,11.0,5.0,6.0,0.0,5.0,6.0,0.0
2007-05-02,-1.0139701,-11.1,-333.0,-4.879667,-146.39,30.0,6.0,24.0,0.0,6.0,17.0,7.0
2007-05-03,-0.866079,-5.8,-58.0,-0.892,-8.92,10.0,3.0,7.0,0.0,3.0,6.0,1.0
2007-05-04,-2.1420257,-0.25,-2.0,2.36,18.88,8.0,4.0,4.0,0.0,4.0,4.0,0.0
2007-05-07,-0.22155657,-5.3076925,-69.0,-1.4461539,-18.8,13.0,5.0,8.0,0.0,5.0,8.0,0.0
2007-05-08,1.2607247,16.166666,194.0,11.906667,142.88,12.0,12.0,0.0,0.0,12.0,0.0,0.0
2007-05-09,-1.1631795,-3.096774,-96.0,-0.69064516,-21.41,31.0,11.0,18.0,2.0,10.0,17.0,4.0
2007-05-10,0.5024729,12.6,189.0,8.187333,122.81,15.0,12.0,3.0,0.0,12.0,3.0,0.0
2007-05-11,0.8051573,14.2,142.0,5.525,55.25,10.0,8.0,2.0,0.0,5.0,2.0,3.0
2007-05-14,0.10675216,14.055555,253.0,11.620556,209.17,18.0,10.0,3.0,5.0,10.0,3.0,5.0
2007-05-15,0.9704952,2.3333333,28.0,-0.395,-4.74,12.0,7.0,5.0,0.0,7.0,5.0,0.0
2007-05-16,-0.9385259,-7.7222223,-278.0,-3.9425,-141.93,36.0,10.0,26.0,0.0,10.0,19.0,7.0
2007-05-17,3.5482528,19.26087,443.0,8.097826,186.25,23.0,22.0,1.0,0.0,10.0,1.0,12.0
2007-05-18,0.15413073,13.0,117.0,7.64,68.76,9.0,7.0,1.0,1.0,6.0,1.0,2.0
2007-05-21,0.6708566,11.6,232.0,4.597,91.94,20.0,16.0,3.0,1.0,13.0,3.0,4.0
2007-05-22,-2.043377,-16.82353,-286.0,-11.441176,-194.5,17.0,2.0,15.0,0.0,2.0,12.0,3.0
2007-05-23,0.2922854,4.5,117.0,4.4876924,116.68,26.0,12.0,7.0,7.0,12.0,7.0,7.0
2007-05-24,-2.2996664,2.7857144,78.0,0.64,17.92,28.0,13.0,9.0,6.0,11.0,9.0,8.0
2007-05-25,1.5131713,19.933332,299.0,11.576,173.64,15.0,14.0,1.0,0.0,10.0,1.0,4.0
2007-05-28,,-1.0,-11.0,1.85,20.35,11.0,4.0,7.0,0.0,4.0,7.0,0.0
2007-05-29,-0.5478385,-9.833333,-295.0,-1.6513333,-49.54,30.0,6.0,24.0,0.0,6.0,13.0,11.0
2007-05-30,0.44212925,5.2105265,99.0,6.6873684,127.06,19.0,10.0,8.0,1.0,10.0,4.0,5.0
2007-05-31,0.8628181,-1.1290323,-35.0,-2.8296773,-87.72,31.0,14.0,15.0,2.0,14.0,14.0,3.0
2007-06-01,1.6575392,6.0625,97.0,1.43125,22.9,16.0,10.0,5.0,1.0,8.0,5.0,3.0
2007-06-04,0.548542,9.681818,213.0,4.357727,95.87,22.0,15.0,5.0,2.0,13.0,5.0,4.0
2007-06-05,-0.81942797,-3.5,-42.0,-1.6675,-20.01,12.0,5.0,7.0,0.0,3.0,7.0,2.0
2007-06-06,0.51671845,2.969697,98.0,2.0581818,67.92,33.0,18.0,15.0,0.0,18.0,12.0,3.0
2007-06-07,1.4447204,10.904762,229.0,1.6633333,34.93,21.0,17.0,4.0,0.0,9.0,4.0,8.0
2007-06-08,-3.2650383,-10.357142,-145.0,-4.5371428,-63.52,14.0,2.0,12.0,0.0,1.0,9.0,4.0
2007-06-11,0.5865553,4.125,66.0,-0.410625,-6.57,16.0,10.0,6.0,0.0,9.0,6.0,1.0
2007-06-12,-0.86831224,6.709677,208.0,7.055484,218.72,31.0,13.0,12.0,6.0,13.0,9.0,9.0
2007-06-13,1.2316737,-3.2692308,-85.0,0.047307692,1.23,26.0,10.0,16.0,0.0,10.0,11.0,5.0
2007-06-14,2.167661,9.684211,184.0,4.0852633,77.62,19.0,11.0,0.0,8.0,11.0,0.0,8.0
2007-06-15,0.619197,14.0,70.0,10.252,51.26,5.0,3.0,2.0,0.0,3.0,2.0,0.0
2007-06-18,0.4959975,2.5263157,48.0,-0.9205263,-17.49,19.0,12.0,7.0,0.0,11.0,7.0,1.0
2007-06-19,0.13023661,1.6,32.0,1.9065,38.13,20.0,9.0,9.0,2.0,6.0,9.0,5.0
2007-06-20,-0.9444313,-5.243243,-194.0,-1.3397298,-49.57,37.0,10.0,23.0,4.0,10.0,19.0,8.0
2007-06-21,-0.21921821,2.0869565,48.0,4.497826,103.45,23.0,8.0,11.0,4.0,8.0,5.0,10.0
2007-06-22,0.7288662,-4.0,-36.0,2.2533333,20.28,9.0,3.0,6.0,0.0,3.0,3.0,3.0
2007-06-25,-0.009684293,-0.36363637,-8.0,3.4427273,75.74,22.0,9.0,13.0,0.0,9.0,8.0,5.0
2007-06-26,-1.537253,-7.1578946,-136.0,2.5789473,49.0,19.0,3.0,16.0,0.0,3.0,7.0,9.0
2007-06-27,1.7549441,-1.7575758,-58.0,-1.579394,-52.12,33.0,15.0,17.0,1.0,15.0,13.0,5.0
2007-06-28,0.90916276,5.6666665,68.0,-0.041666668,-0.5,12.0,10.0,2.0,0.0,6.0,2.0,4.0
2007-06-29,1.2278852,10.071428,141.0,4.285714,60.0,14.0,10.0,1.0,3.0,10.0,1.0,3.0
2007-07-02,0.30136287,5.470588,93.0,2.3135295,39.33,17.0,9.0,6.0,2.0,9.0,6.0,2.0
2007-07-03,0.42099416,2.7857144,39.0,0.25071427,3.51,14.0,6.0,5.0,3.0,6.0,5.0,3.0
2007-07-04,,-2.0,-12.0,1.3,7.8,6.0,3.0,3.0,0.0,3.0,3.0,0.0
2007-07-05,0.27929133,1.7741935,55.0,0.9674193,29.99,31.0,16.0,15.0,0.0,16.0,15.0,0.0
2007-07-06,1.3692213,4.8,24.0,-2.082,-10.41,5.0,3.0,2.0,0.0,3.0,2.0,0.0
2007-07-09,-0.303576,0.1875,3.0,2.518125,40.29,16.0,6.0,10.0,0.0,6.0,10.0,0.0
2007-07-10,0.910728,15.3529415,261.0,11.662353,198.26,17.0,12.0,4.0,1.0,12.0,4.0,1.0
2007-07-11,-0.30265534,-1.1538461,-30.0,-2.1326923,-55.45,26.0,12.0,13.0,1.0,12.0,13.0,1.0
2007-07-12,-0.041342247,6.75,162.0,2.4595833,59.03,24.0,19.0,5.0,0.0,17.0,5.0,2.0
2007-07-13,1.8301522,19.461538,253.0,7.210769,93.74,13.0,13.0,0.0,0.0,8.0,0.0,5.0
2007-07-16,0.099099174,8.857142,124.0,0.39714286,5.56,14.0,11.0,3.0,0.0,7.0,3.0,4.0
2007-07-17,-0.10800595,9.85,197.0,2.833,56.66,20.0,14.0,6.0,0.0,11.0,6.0,3.0
2007-07-18,1.3417617,10.742857,376.0,6.3225713,221.29,35.0,22.0,5.0,8.0,15.0,5.0,15.0
2007-07-19,1.152865,7.105263,135.0,3.6494737,69.34,19.0,11.0,5.0,3.0,11.0,5.0,3.0
2007-07-20,-0.4886756,-9.4,-94.0,-0.685,-6.85,10.0,1.0,9.0,0.0,1.0,6.0,3.0
2007-07-23,-0.39064682,-9.777778,-176.0,-1.6527778,-29.75,18.0,3.0,15.0,0.0,3.0,10.0,5.0
2007-07-24,-1.7159106,-1.173913,-27.0,4.8543477,111.65,23.0,8.0,12.0,3.0,7.0,2.0,14.0
2007-07-25,3.1655004,8.3125,266.0,4.5521874,145.67,32.0,21.0,10.0,1.0,20.0,9.0,3.0
2007-07-26,-1.0351784,8.0,192.0,5.975,143.4,24.0,14.0,10.0,0.0,10.0,9.0,5.0
2007-07-27,2.724032,15.0,90.0,11.81,70.86,6.0,5.0,1.0,0.0,5.0,1.0,0.0
2007-07-30,-0.09099778,-11.333333,-102.0,-6.9333334,-62.4,9.0,1.0,8.0,0.0,1.0,8.0,0.0
2007-07-31,1.7804625,7.76,194.0,3.7616,94.04,25.0,16.0,6.0,3.0,13.0,6.0,6.0
2007-08-01,-2.2109635,7.5531917,355.0,5.017021,235.8,47.0,28.0,18.0,1.0,25.0,12.0,10.0
2007-08-02,0.45653245,-0.85714287,-6.0,3.7328572,26.13,7.0,3.0,4.0,0.0,3.0,1.0,3.0
2007-08-03,-1.8785446,-5.25,-21.0,-0.525,-2.1,4.0,2.0,2.0,0.0,2.0,2.0,0.0
2007-08-06,-1.5285732,-11.323529,-385.0,-2.67,-90.78,34.0,5.0,29.0,0.0,5.0,14.0,15.0
2007-08-07,0.3049628,-12.181818,-268.0,-5.1877275,-114.13,22.0,5.0,16.0,1.0,5.0,6.0,11.0
2007-08-08,-0.027685493,6.6296296,179.0,4.4755554,120.84,27.0,15.0,12.0,0.0,15.0,12.0,0.0
2007-08-09,-0.84811074,-11.111111,-100.0,-5.1555557,-46.4,9.0,2.0,6.0,1.0,2.0,5.0,2.0
2007-08-10,-0.18167847,-6.04,-151.0,0.116,2.9,25.0,2.0,14.0,9.0,2.0,6.0,17.0
2007-08-13,0.051249806,14.363636,158.0,8.374545,92.12,11.0,10.0,1.0,0.0,10.0,1.0,0.0
2007-08-14,1.1111225,12.636364,139.0,6.53,71.83,11.0,10.0,1.0,0.0,10.0,1.0,0.0
2007-08-15,1.3172529,9.441176,321.0,3.4717648,118.04,34.0,26.0,8.0,0.0,25.0,8.0,1.0
2007-08-16,-3.2839806,-7.8076925,-203.0,-1.0480769,-27.25,26.0,4.0,17.0,5.0,4.0,10.0,12.0
2007-08-17,1.2737243,11.444445,103.0,2.6444445,23.8,9.0,8.0,1.0,0.0,7.0,1.0,1.0
2007-08-20,-0.3635891,-8.892858,-249.0,-2.7732143,-77.65,28.0,5.0,20.0,3.0,4.0,13.0,11.0
2007-08-21,-2.3185735,-5.0740743,-137.0,1.0248148,27.67,27.0,5.0,17.0,5.0,5.0,6.0,16.0
2007-08-22,-0.27379513,-2.4285715,-85.0,1.3905715,48.67,35.0,13.0,19.0,3.0,11.0,15.0,9.0
2007-08-23,0.8048333,17.615385,229.0,10.406923,135.29,13.0,11.0,1.0,1.0,11.0,1.0,1.0
2007-08-24,1.8578142,17.352942,295.0,10.751764,182.78,17.0,13.0,4.0,0.0,13.0,4.0,0.0
2007-08-27,0.3772307,2.7333333,41.0,3.0913334,46.37,15.0,8.0,6.0,1.0,8.0,6.0,1.0
2007-08-28,-0.2643112,1.0,13.0,-3.2230768,-41.9,13.0,6.0,7.0,0.0,6.0,7.0,0.0
2007-08-29,2.3812287,6.1666665,111.0,2.6355555,47.44,18.0,12.0,6.0,0.0,12.0,6.0,0.0
2007-08-30,-0.20423453,0.9,9.0,1.638,16.38,10.0,6.0,4.0,0.0,5.0,4.0,1.0
2007-08-31,0.8279654,0.9375,15.0,-0.4075,-6.52,16.0,6.0,8.0,2.0,6.0,8.0,2.0
2007-09-03,,7.2,72.0,4.134,41.34,10.0,5.0,1.0,4.0,5.0,1.0,4.0
2007-09-04,0.36565563,10.916667,131.0,6.2533336,75.04,12.0,11.0,1.0,0.0,11.0,1.0,0.0
2007-09-05,0.8885411,19.0,114.0,9.16,54.96,6.0,6.0,0.0,0.0,6.0,0.0,0.0
2007-09-06,0.7890625,12.4838705,387.0,7.326452,227.12,31.0,24.0,7.0,0.0,21.0,7.0,3.0
2007-09-07,0.4704661,1.6,16.0,-1.343,-13.43,10.0,5.0,4.0,1.0,3.0,4.0,3.0
2007-09-10,0.358775,-1.8,-27.0,0.666,9.99,15.0,6.0,9.0,0.0,6.0,7.0,2.0
2007-09-11,0.80930495,-0.21052632,-4.0,-2.2884212,-43.48,19.0,7.0,8.0,4.0,7.0,7.0,5.0
2007-09-12,2.1391866,14.020833,673.0,5.520625,264.99,48.0,40.0,8.0,0.0,28.0,8.0,12.0
2007-09-13,0.2501565,6.2380953,131.0,-1.2747619,-26.77,21.0,13.0,8.0,0.0,4.0,8.0,9.0
2007-09-14,-1.1433003,2.2105262,42.0,2.4268422,46.11,19.0,9.0,10.0,0.0,6.0,10.0,3.0
2007-09-17,0.58865577,1.2307693,16.0,-0.51153845,-6.65,13.0,7.0,6.0,0.0,7.0,6.0,0.0
2007-09-18,1.1847602,8.692307,113.0,5.7084618,74.21,13.0,9.0,4.0,0.0,9.0,4.0,0.0
2007-09-19,0.58715767,19.258064,597.0,12.775162,396.03,31.0,27.0,4.0,0.0,27.0,4.0,0.0
2007-09-20,2.2432199,-9.5,-114.0,-8.64,-103.68,12.0,3.0,6.0,3.0,3.0,6.0,3.0
2007-09-21,-0.5621016,-1.1333333,-17.0,-0.564,-8.46,15.0,8.0,7.0,0.0,5.0,7.0,3.0
2007-09-24,-0.34963247,-9.923077,-129.0,-2.6976924,-35.07,13.0,2.0,11.0,0.0,2.0,8.0,3.0
2007-09-25,-1.6004251,-12.884615,-335.0,-3.4307692,-89.2,26.0,1.0,21.0,4.0,1.0,8.0,17.0
2007-09-26,-1.1021101,2.7105262,103.0,3.4576316,131.39,38.0,20.0,18.0,0.0,20.0,10.0,8.0
2007-09-27,3.125829,16.26087,374.0,1.0156522,23.36,23.0,22.0,1.0,0.0,5.0,1.0,17.0
2007-09-28,-1.4833099,1.75,49.0,-2.8114285,-78.72,28.0,14.0,12.0,2.0,4.0,12.0,12.0
